Day;Hour;Wave;Acc Mag ;Moving Avg Acc MAG(3);Moving Avg Acc MAG(4);Moving Avg Acc MAG(5);Moving Avg Acc MAG(6)
23/10/2024; 18:49:32;2;1,270061;1,151603;0,993651;1,192774;1,269069
23/10/2024; 18:49:32;2;0,394747;1,050469;0,962389;0,873871;1,059769
23/10/2024; 18:49:32;2;1,169164;0,944657;1,080143;1,003744;0,923086
23/10/2024; 18:49:32;2;1,169164;0,944657;1,080143;1,003744;0,923086
23/10/2024; 18:49:32;2;2,034556;1,199489;1,217132;1,271025;1,175546
23/10/2024; 18:49:32;2;0,774033;1,088686;1,108806;0,965994;1,016672
23/10/2024; 18:49:32;2;0,774033;1,088686;1,108806;0,965994;1,016672
23/10/2024; 18:49:33;2;1,528512;0,920005;1,198643;1,192747;1,059747
23/10/2024; 18:49:33;2;0,796305;1,026988;0,963749;0,862494;1,057837
23/10/2024; 18:49:33;2;2,512709;1,355054;1,398419;1,273541;1,137529
23/10/2024; 18:49:33;2;0,748893;1,352636;1,203514;1,268513;1,1861
23/10/2024; 18:49:33;2;0,748893;1,352636;1,203514;1,268513;1,1861
23/10/2024; 18:49:33;2;0,331853;1,197818;1,09744;1,029181;1,112403
23/10/2024; 18:49:33;2;1,012043;0,697596;1,151374;1,080361;1,026325
23/10/2024; 18:49:33;2;1,012043;0,697596;1,151374;1,080361;1,026325
23/10/2024; 18:49:33;2;1,237399;0,860432;0,832547;1,168579;1,106534
23/10/2024; 18:49:33;2;0,799966;1,016469;0,845315;0,826031;1,107144
23/10/2024; 18:49:34;2;0,799966;1,016469;0,845315;0,826031;1,107144
23/10/2024; 18:49:34;2;1,455742;1,164369;1,126288;0,967401;0,930983
23/10/2024; 18:49:34;2;2,306381;1,520697;1,449872;1,362306;1,190564
23/10/2024; 18:49:34;2;0,707803;1,489976;1,317473;1,301458;1,253222
23/10/2024; 18:49:34;2;0,336199;1,116794;1,201531;1,121218;1,140582
23/10/2024; 18:49:34;2;1,167854;0,737285;1,129559;1,194796;1,128991
23/10/2024; 18:49:34;2;1,754268;1,086107;0,991531;1,254501;1,288041
23/10/2024; 18:49:34;2;0,49986;1,140661;0,939545;0,893197;1,128728
23/10/2024; 18:49:34;2;0,640771;0,964966;1,015688;0,87979;0,851126
23/10/2024; 18:49:34;2;1,816185;0,985606;1,177771;1,175788;1,035856
23/10/2024; 18:49:34;2;1,025525;1,160827;0,995585;1,147322;1,150744
23/10/2024; 18:49:35;2;0,418061;1,08659;0,975136;0,880081;1,025778
23/10/2024; 18:49:35;2;0,418061;1,08659;0,975136;0,880081;1,025778
23/10/2024; 18:49:35;2;1,510199;0,984595;1,192493;1,082148;0,9851
23/10/2024; 18:49:35;2;2,067487;1,331916;1,255318;1,367491;1,246371
23/10/2024; 18:49:35;2;2,067487;1,331916;1,255318;1,367491;1,246371
23/10/2024; 18:49:35;2;0,907723;1,495137;1,225868;1,185799;1,290863
23/10/2024; 18:49:35;2;0,806104;1,260438;1,322878;1,141915;1,122517
23/10/2024; 18:49:35;2;1,581018;1,098282;1,340583;1,374506;1,215099
23/10/2024; 18:49:35;2;1,301991;1,229704;1,149209;1,332865;1,36242
23/10/2024; 18:49:35;2;0,944661;1,27589;1,158443;1,108299;1,268164
23/10/2024; 18:49:35;2;0,633448;0,960033;1,11528;1,053444;1,029158
23/10/2024; 18:49:36;2;0,633448;0,960033;1,11528;1,053444;1,029158
23/10/2024; 18:49:36;2;1,010383;0,862831;0,972621;1,0943;1,046268
23/10/2024; 18:49:36;2;1,287292;0,977041;0,968946;1,035555;1,126466
23/10/2024; 18:49:36;2;1,287292;0,977041;0,968946;1,035555;1,126466
23/10/2024; 18:49:36;2;0,955801;1,084492;0,971731;0,966317;1,022263
23/10/2024; 18:49:36;2;1,129716;1,12427;1,095798;1,003328;0,99355
23/10/2024; 18:49:36;2;0,974789;1,020102;1,0869;1,071596;0,998572
23/10/2024; 18:49:36;2;1,139487;1,081331;1,049948;1,097417;1,082911
23/10/2024; 18:49:36;2;1,002769;1,039015;1,06169;1,040512;1,081642
23/10/2024; 18:49:36;2;1,002769;1,039015;1,06169;1,040512;1,081642
23/10/2024; 18:49:36;2;1,054597;1,065618;1,042911;1,060272;1,04286
23/10/2024; 18:49:36;2;1,001104;1,01949;1,049489;1,034549;1,050411
23/10/2024; 18:49:36;2;1,001104;1,01949;1,049489;1,034549;1,050411
23/10/2024; 18:49:37;2;1,127505;1,061069;1,046494;1,065093;1,050042
23/10/2024; 18:49:37;2;0,905027;1,011212;1,022058;1,018201;1,038415
23/10/2024; 18:49:37;2;1,304495;1,112342;1,084533;1,078546;1,065916
23/10/2024; 18:49:37;2;0,985198;1,064907;1,080556;1,064666;1,062988
23/10/2024; 18:49:37;2;1,119529;1,136407;1,078562;1,088351;1,07381
23/10/2024; 18:49:37;2;1,024672;1,043133;1,108474;1,067784;1,077738
23/10/2024; 18:49:37;2;1,024672;1,043133;1,108474;1,067784;1,077738
23/10/2024; 18:49:37;2;1,023732;1,055977;1,038283;1,091525;1,060442
23/10/2024; 18:49:37;2;1,067468;1,038624;1,05885;1,04412;1,087516
23/10/2024; 18:49:37;2;1,067468;1,038624;1,05885;1,04412;1,087516
23/10/2024; 18:49:37;2;1,039848;1,043683;1,03893;1,05505;1,043408
23/10/2024; 18:49:37;2;0,96554;1,024285;1,024147;1,024252;1,040131
23/10/2024; 18:49:38;2;1,056768;1,020719;1,032406;1,030671;1,029671
23/10/2024; 18:49:38;2;0,949633;0,990647;1,002947;1,015851;1,017165
23/10/2024; 18:49:38;2;0,949633;0,990647;1,002947;1,015851;1,017165
23/10/2024; 18:49:38;2;1,108423;1,038275;1,020091;1,024042;1,03128
23/10/2024; 18:49:38;2;1,193514;1,083857;1,077085;1,054776;1,052288
23/10/2024; 18:49:38;2;1,193514;1,083857;1,077085;1,054776;1,052288
23/10/2024; 18:49:38;2;0,925445;1,075794;1,044254;1,046757;1,033221
23/10/2024; 18:49:38;2;0,942426;1,020462;1,042452;1,023888;1,029368
23/10/2024; 18:49:38;2;1,26404;1,04397;1,081356;1,08677;1,063913
23/10/2024; 18:49:38;2;0,876985;1,027817;1,002224;1,040482;1,051805
23/10/2024; 18:49:38;2;0,974537;1,038521;1,014497;0,996687;1,029491
23/10/2024; 18:49:38;2;0,974537;1,038521;1,014497;0,996687;1,029491
23/10/2024; 18:49:39;2;1,089852;0,980458;1,051354;1,029568;1,012214
23/10/2024; 18:49:39;2;1,021991;1,028794;0,990842;1,045481;1,028305
23/10/2024; 18:49:39;2;1,021991;1,028794;0,990842;1,045481;1,028305
23/10/2024; 18:49:39;2;1,251747;1,121197;1,084532;1,043022;1,079859
23/10/2024; 18:49:39;2;0,968514;1,080751;1,083026;1,061328;1,030604
23/10/2024; 18:49:39;2;1,065367;1,095209;1,076905;1,079494;1,062001
23/10/2024; 18:49:39;2;0,991826;1,008569;1,069363;1,059889;1,064883
23/10/2024; 18:49:39;2;0,991826;1,008569;1,069363;1,059889;1,064883
23/10/2024; 18:49:39;2;1,019624;1,025605;1,011333;1,059415;1,053178
23/10/2024; 18:49:39;2;1,03258;1,014677;1,027349;1,015582;1,054943
23/10/2024; 18:49:39;2;1,03258;1,014677;1,027349;1,015582;1,054943
23/10/2024; 18:49:39;2;0,942441;0,998215;0,996618;1,010368;1,003392
23/10/2024; 18:49:39;2;1,070623;1,015215;1,016317;1,011419;1,02041
23/10/2024; 18:49:40;2;1,026538;1,013201;1,018046;1,018361;1,013939
23/10/2024; 18:49:40;2;1,025824;1,040995;1,016357;1,019601;1,019605
23/10/2024; 18:49:40;2;1,025824;1,040995;1,016357;1,019601;1,019605
23/10/2024; 18:49:40;2;1,009334;1,020565;1,03308;1,014952;1,01789
23/10/2024; 18:49:40;2;1,076569;1,037243;1,034566;1,041778;1,025222
23/10/2024; 18:49:40;2;1,076569;1,037243;1,034566;1,041778;1,025222
23/10/2024; 18:49:40;2;0,981758;1,022554;1,023371;1,024005;1,031775
23/10/2024; 18:49:40;2;1,057867;1,038731;1,031382;1,030271;1,029648
23/10/2024; 18:49:40;2;1,057867;1,038731;1,031382;1,030271;1,029648
23/10/2024; 18:49:40;2;1,135958;1,058528;1,063038;1,052297;1,047885
23/10/2024; 18:49:40;2;1,005396;1,066407;1,045245;1,05151;1,04448
23/10/2024; 18:49:40;2;1,043374;1,061576;1,060648;1,04487;1,050154
23/10/2024; 18:49:41;2;0,887007;0,978592;1,017933;1,02592;1,01856
23/10/2024; 18:49:41;2;0,887007;0,978592;1,017933;1,02592;1,01856
23/10/2024; 18:49:41;2;1,022793;0,984391;0,989642;1,018905;1,025399
23/10/2024; 18:49:41;2;1,243801;1,0512;1,049244;1,040474;1,056388
23/10/2024; 18:49:41;2;1,726838;1,331144;1,22011;1,184762;1,154868
23/10/2024; 18:49:41;2;1,726838;1,331144;1,22011;1,184762;1,154868
23/10/2024; 18:49:41;2;1,461565;1,477402;1,363749;1,268401;1,230896
23/10/2024; 18:49:41;2;0,610405;1,26627;1,260652;1,21308;1,158735
23/10/2024; 18:49:41;2;0,539234;0,870401;1,084511;1,116369;1,100773
23/10/2024; 18:49:41;2;1,236829;0,795489;0,962008;1,114974;1,136445
23/10/2024; 18:49:41;2;1,615808;1,130624;1,000569;1,092768;1,198447
23/10/2024; 18:49:41;2;0,788172;1,213603;1,045011;0,95809;1,042002
23/10/2024; 18:49:42;2;0,788172;1,213603;1,045011;0,95809;1,042002
23/10/2024; 18:49:42;2;0,8755;1,09316;1,129077;1,011109;0,944325
23/10/2024; 18:49:42;2;1,672319;1,111997;1,23795;1,237725;1,12131
23/10/2024; 18:49:42;2;1,040341;1,196053;1,094083;1,198428;1,204828
23/10/2024; 18:49:42;2;0,335024;1,015895;0,980796;0,942271;1,054527
23/10/2024; 18:49:42;2;0,335024;1,015895;0,980796;0,942271;1,054527
23/10/2024; 18:49:42;2;0,936823;0,770729;0,996127;0,972001;0,941363
23/10/2024; 18:49:42;2;1,957361;1,076403;1,067387;1,188373;1,136228
23/10/2024; 18:49:42;2;1,957361;1,076403;1,067387;1,188373;1,136228
23/10/2024; 18:49:42;2;0,672081;1,188755;0,975322;0,988326;1,102325
23/10/2024; 18:49:42;2;0,322882;0,984108;0,972287;0,844834;0,877419
23/10/2024; 18:49:42;2;0,322882;0,984108;0,972287;0,844834;0,877419
23/10/2024; 18:49:43;2;1,442149;1,139632;1,022744;1,209667;1,164194
23/10/2024; 18:49:43;2;1,442149;1,139632;1,022744;1,209667;1,164194
23/10/2024; 18:49:43;2;0,342276;1,146096;0,940293;0,88665;1,065102
23/10/2024; 18:49:43;2;0,957506;0,913977;1,098949;0,943735;0,89846
23/10/2024; 18:49:43;2;0,957506;0,913977;1,098949;0,943735;0,89846
23/10/2024; 18:49:43;2;1,674593;0,991458;1,104131;1,214078;1,065545
23/10/2024; 18:49:43;2;0,724503;1,118867;0,924719;1,028205;1,132482
23/10/2024; 18:49:43;2;0,724503;1,118867;0,924719;1,028205;1,132482
23/10/2024; 18:49:43;2;0,640898;1,013331;0,999375;0,867955;0,963654
23/10/2024; 18:49:43;2;1,438239;0,934546;1,119558;1,087148;0,963002
23/10/2024; 18:49:43;2;2,217547;1,432228;1,255297;1,339156;1,275548
23/10/2024; 18:49:43;2;0,388838;1,348208;1,171381;1,082005;1,18077
23/10/2024; 18:49:43;2;0,388838;1,348208;1,171381;1,082005;1,18077
23/10/2024; 18:49:44;2;1,011004;1,205797;1,263907;1,139305;1,070171
23/10/2024; 18:49:44;2;1,924011;1,107951;1,38535;1,395928;1,27009
23/10/2024; 18:49:44;2;1,011255;1,315423;1,083777;1,310531;1,331816
23/10/2024; 18:49:44;2;1,011255;1,315423;1,083777;1,310531;1,331816
23/10/2024; 18:49:44;2;0,484142;1,139802;1,107603;0,96385;1,1728
23/10/2024; 18:49:44;2;1,65596;1,050452;1,268842;1,217274;1,079202
23/10/2024; 18:49:44;2;0,619971;0,920024;0,942832;1,139068;1,117724
23/10/2024; 18:49:44;2;0,619971;0,920024;0,942832;1,139068;1,117724
23/10/2024; 18:49:44;2;0,605181;0,960371;0,841313;0,875302;1,050087
23/10/2024; 18:49:44;2;1,092109;0,77242;0,993305;0,891472;0,911436
23/10/2024; 18:49:44;2;1,092109;0,77242;0,993305;0,891472;0,911436
23/10/2024; 18:49:44;2;2,004723;1,234004;1,080496;1,195589;1,077014
23/10/2024; 18:49:45;2;0,928516;1,341783;1,157632;1,0501;1,151077
23/10/2024; 18:49:45;2;0,366108;1,099782;1,097864;0,999327;0,936101
23/10/2024; 18:49:45;2;0,366108;1,099782;1,097864;0,999327;0,936101
23/10/2024; 18:49:45;2;1,352393;0,882339;1,162935;1,14877;1,058172
23/10/2024; 18:49:45;2;1,180402;0,966301;0,956855;1,166428;1,154042
23/10/2024; 18:49:45;2;0,688939;1,073911;0,89696;0,903271;1,086847
23/10/2024; 18:49:45;2;0,688939;1,073911;0,89696;0,903271;1,086847
23/10/2024; 18:49:45;2;1,345354;1,071565;1,141772;0,986639;0,976952
23/10/2024; 18:49:45;2;2,14347;1,392588;1,339541;1,342111;1,179444
23/10/2024; 18:49:45;2;2,14347;1,392588;1,339541;1,342111;1,179444
23/10/2024; 18:49:45;2;0,688583;1,392469;1,216586;1,209349;1,23319
23/10/2024; 18:49:45;2;0,334013;1,055355;1,127855;1,040072;1,06346
23/10/2024; 18:49:46;2;1,429076;0,817224;1,148786;1,188099;1,104906
23/10/2024; 18:49:46;2;1,326538;1,029876;0,944553;1,184336;1,211172
23/10/2024; 18:49:46;2;1,326538;1,029876;0,944553;1,184336;1,211172
23/10/2024; 18:49:46;2;0,714345;1,156653;0,950993;0,898511;1,106004
23/10/2024; 18:49:46;2;1,195696;1,07886;1,166414;0,999934;0,948042
23/10/2024; 18:49:46;2;1,195696;1,07886;1,166414;0,999934;0,948042
23/10/2024; 18:49:46;2;2,028547;1,312863;1,316281;1,33884;1,171369
23/10/2024; 18:49:46;2;0,802767;1,342337;1,185339;1,213579;1,249495
23/10/2024; 18:49:46;2;0,569994;1,133769;1,149251;1,06227;1,106315
23/10/2024; 18:49:46;2;0,569994;1,133769;1,149251;1,06227;1,106315
23/10/2024; 18:49:46;2;1,208446;0,860403;1,152439;1,16109;1,086632
23/10/2024; 18:49:46;2;1,581187;1,119876;1,040599;1,238188;1,231106
23/10/2024; 18:49:46;2;0,879964;1,223199;1,059898;1,008472;1,178484
23/10/2024; 18:49:47;2;0,879964;1,223199;1,059898;1,008472;1,178484
23/10/2024; 18:49:47;2;1,096897;1,186016;1,191624;1,067298;1,023209
23/10/2024; 18:49:47;2;2,143136;1,373332;1,425296;1,381926;1,246604
23/10/2024; 18:49:47;2;2,143136;1,373332;1,425296;1,381926;1,246604
23/10/2024; 18:49:47;2;0,987181;1,409071;1,276794;1,337673;1,316135
23/10/2024; 18:49:47;2;1,195409;0,897786;1,209123;1,186678;1,135559
23/10/2024; 18:49:47;2;1,843796;1,183324;1,134288;1,336058;1,296198
23/10/2024; 18:49:47;2;1,843796;1,183324;1,134288;1,336058;1,296198
23/10/2024; 18:49:47;2;0,606722;1,215309;1,039173;1,028775;1,214502
23/10/2024; 18:49:47;2;0,819291;1,089936;1,116305;0,995197;0,993861
23/10/2024; 18:49:47;2;0,819291;1,089936;1,116305;0,995197;0,993861
23/10/2024; 18:49:47;2;2,439511;1,288508;1,42733;1,380946;1,235916
23/10/2024; 18:49:47;2;1,003492;1,420765;1,217254;1,342563;1,318037
23/10/2024; 18:49:48;2;0,774018;1,405674;1,259078;1,128607;1,247805
23/10/2024; 18:49:48;2;0,880567;0,886026;1,274397;1,183376;1,087267
23/10/2024; 18:49:48;2;0,880567;0,886026;1,274397;1,183376;1,087267
23/10/2024; 18:49:48;2;1,7822;1,145595;1,110069;1,375958;1,28318
23/10/2024; 18:49:48;2;0,771156;1,144641;1,051985;1,042287;1,275157
23/10/2024; 18:49:48;2;0,771156;1,144641;1,051985;1,042287;1,275157
23/10/2024; 18:49:48;2;0,738121;1,097159;1,043011;0,989212;0,991592
23/10/2024; 18:49:48;2;1,817526;1,108934;1,277251;1,197914;1,127265
23/10/2024; 18:49:48;2;1,39762;1,317756;1,181106;1,301324;1,231198
23/10/2024; 18:49:48;2;0,693045;1,30273;1,161578;1,083493;1,199944
23/10/2024; 18:49:48;2;0,662156;0,917607;1,142587;1,061694;1,01327
23/10/2024; 18:49:49;2;0,662156;0,917607;1,142587;1,061694;1,01327
23/10/2024; 18:49:49;2;1,545356;0,966852;1,074544;1,22314;1,142304
23/10/2024; 18:49:49;2;1,538863;1,248792;1,109855;1,167408;1,275761
23/10/2024; 18:49:49;2;1,538863;1,248792;1,109855;1,167408;1,275761
23/10/2024; 18:49:49;2;0,672291;1,25217;1,104666;1,022342;1,084888
23/10/2024; 18:49:49;2;1,041193;1,084116;1,199426;1,091972;1,025484
23/10/2024; 18:49:49;2;1,041193;1,084116;1,199426;1,091972;1,025484
23/10/2024; 18:49:49;2;1,182362;0,965282;1,108677;1,196013;1,107037
23/10/2024; 18:49:49;2;1,119366;1,114307;1,003803;1,110815;1,183238
23/10/2024; 18:49:49;2;1,388597;1,230108;1,182879;1,080762;1,157112
23/10/2024; 18:49:49;2;0,910424;1,139462;1,150187;1,128388;1,052372
23/10/2024; 18:49:49;2;0,869987;1,056336;1,072093;1,094147;1,085321
23/10/2024; 18:49:50;2;0,869987;1,056336;1,072093;1,094147;1,085321
23/10/2024; 18:49:50;2;1,058824;0,946412;1,056958;1,06944;1,08826
23/10/2024; 18:49:50;2;1,062238;0,997017;0,975368;1,058014;1,068239
23/10/2024; 18:49:50;2;1,062238;0,997017;0,975368;1,058014;1,068239
23/10/2024; 18:49:50;2;0,966878;1,029313;0,989482;0,97367;1,042825
23/10/2024; 18:49:50;2;0,96209;0,997069;1,012508;0,984004;0,97174
23/10/2024; 18:49:50;2;1,018878;0,982615;1,002521;1,013782;0,989816
23/10/2024; 18:49:50;2;1,075257;1,018741;1,005776;1,017068;1,024027
23/10/2024; 18:49:50;2;1,075257;1,018741;1,005776;1,017068;1,024027
23/10/2024; 18:49:50;2;1,314749;1,136294;1,092743;1,06757;1,066682
23/10/2024; 18:49:50;2;1,101928;1,163978;1,127703;1,09458;1,073297
23/10/2024; 18:49:50;2;1,101928;1,163978;1,127703;1,09458;1,073297
23/10/2024; 18:49:50;2;0,866872;1,094517;1,089702;1,075537;1,056629
23/10/2024; 18:49:51;2;1,049312;1,006038;1,083215;1,081624;1,071166
23/10/2024; 18:49:51;2;0,871838;0,929341;0,972488;1,04094;1,046659
23/10/2024; 18:49:51;2;1,023328;0,981493;0,952838;0,982656;1,038005
23/10/2024; 18:49:51;2;1,023328;0,981493;0,952838;0,982656;1,038005
23/10/2024; 18:49:51;2;1,233411;1,042859;1,044472;1,008952;1,024448
23/10/2024; 18:49:51;2;1,209232;1,155324;1,084452;1,077424;1,042332
23/10/2024; 18:49:51;2;0,888388;1,110344;1,08859;1,045239;1,045918
23/10/2024; 18:49:51;2;0,888388;1,110344;1,08859;1,045239;1,045918
23/10/2024; 18:49:51;2;0,804555;0,967392;1,033897;1,031783;1,005125
23/10/2024; 18:49:51;2;0,956132;0,883025;0,964577;1,018344;1,019175
23/10/2024; 18:49:51;2;1,155941;0,972209;0,951254;1,00285;1,041277
23/10/2024; 18:49:51;2;1,408677;1,173583;1,081326;1,042739;1,070488
23/10/2024; 18:49:52;2;1,408677;1,173583;1,081326;1,042739;1,070488
23/10/2024; 18:49:52;2;0,984599;1,183072;1,126337;1,061981;1,033049
23/10/2024; 18:49:52;2;1,070372;1,154549;1,154897;1,115144;1,063379
23/10/2024; 18:49:52;2;1,070372;1,154549;1,154897;1,115144;1,063379
23/10/2024; 18:49:52;2;0,886543;0,980505;1,087548;1,101226;1,077044
23/10/2024; 18:49:52;2;0,85384;0,936918;0,948838;1,040806;1,059995
23/10/2024; 18:49:52;2;1,06026;0,933547;0,967754;0,971123;1,044048
23/10/2024; 18:49:52;2;1,525745;1,146615;1,081597;1,079352;1,06356
23/10/2024; 18:49:52;2;0,981503;1,189169;1,105337;1,061578;1,063044
23/10/2024; 18:49:52;2;0,981503;1,189169;1,105337;1,061578;1,063044
23/10/2024; 18:49:52;2;0,773569;1,093606;1,085269;1,038983;1,013577
23/10/2024; 18:49:52;2;0,954269;0,903114;1,058771;1,059069;1,024864
23/10/2024; 18:49:53;2;0,986015;0,904617;0,923839;1,04422;1,046893
23/10/2024; 18:49:53;2;0,986015;0,904617;0,923839;1,04422;1,046893
23/10/2024; 18:49:53;2;1,481518;1,140601;1,048843;1,035375;1,117103
23/10/2024; 18:49:53;2;1,134358;1,20063;1,13904;1,065946;1,051872
23/10/2024; 18:49:53;2;0,957413;1,191096;1,139826;1,102714;1,047857
23/10/2024; 18:49:53;2;0,720368;0,937379;1,073414;1,055934;1,03899
23/10/2024; 18:49:53;2;0,720368;0,937379;1,073414;1,055934;1,03899
23/10/2024; 18:49:53;2;0,974168;0,883983;0,946576;1,053565;1,042306
23/10/2024; 18:49:53;2;1,357019;1,017185;1,002242;1,028665;1,104141
23/10/2024; 18:49:53;2;1,317952;1,21638;1,092377;1,065384;1,07688
23/10/2024; 18:49:53;2;1,317952;1,21638;1,092377;1,065384;1,07688
23/10/2024; 18:49:53;2;0,991616;1,222196;1,160189;1,072224;1,053089
23/10/2024; 18:49:54;2;0,733743;1,014437;1,100083;1,0749;1,015811
23/10/2024; 18:49:54;2;1,049796;0,925052;1,023277;1,090025;1,070716
23/10/2024; 18:49:54;2;1,318301;1,033946;1,023364;1,082282;1,128071
23/10/2024; 18:49:54;2;1,318301;1,033946;1,023364;1,082282;1,128071
23/10/2024; 18:49:54;2;1,305949;1,224682;1,101947;1,079881;1,11956
23/10/2024; 18:49:54;2;1,158532;1,260927;1,208145;1,113264;1,09299
23/10/2024; 18:49:54;2;1,158532;1,260927;1,208145;1,113264;1,09299
23/10/2024; 18:49:54;2;0,609412;1,024631;1,098048;1,088398;1,029289
23/10/2024; 18:49:54;2;0,890034;0,885993;0,990982;1,056445;1,055337
23/10/2024; 18:49:54;2;1,175177;0,891541;0,958289;1,027821;1,076234
23/10/2024; 18:49:54;2;1,280069;1,115093;0,988673;1,022645;1,069862
23/10/2024; 18:49:54;2;1,280069;1,115093;0,988673;1,022645;1,069862
23/10/2024; 18:49:55;2;1,206657;1,220634;1,137984;1,03227;1,053313
23/10/2024; 18:49:55;2;0,735906;1,074211;1,099452;1,057569;0,982876
23/10/2024; 18:49:55;2;0,735906;1,074211;1,099452;1,057569;0,982876
23/10/2024; 18:49:55;2;0,901615;0,948059;1,031062;1,059885;1,031576
23/10/2024; 18:49:55;2;1,068694;0,902072;0,978218;1,038588;1,061353
23/10/2024; 18:49:55;2;1,068694;0,902072;0,978218;1,038588;1,061353
23/10/2024; 18:49:55;2;1,461932;1,14408;1,042037;1,074961;1,109146
23/10/2024; 18:49:55;2;1,006047;1,162402;1,138975;1,091503;1,032237
23/10/2024; 18:49:55;2;0,668245;0,897839;1,038862;1,044829;1,02096
23/10/2024; 18:49:55;2;0,668245;0,897839;1,038862;1,044829;1,02096
23/10/2024; 18:49:55;2;1,016843;0,897045;0,92759;1,034459;1,040164
23/10/2024; 18:49:55;2;1,212889;0,965992;0,976006;0,98465;1,064197
23/10/2024; 18:49:55;2;1,212889;0,965992;0,976006;0,98465;1,064197
23/10/2024; 18:49:56;2;1,325985;1,185239;1,05599;1,046002;1,041539
23/10/2024; 18:49:56;2;1,015975;1,18495;1,142923;1,047987;1,040997
23/10/2024; 18:49:56;2;0,695561;1,012507;1,062602;1,05345;0,98925
23/10/2024; 18:49:56;2;1,107998;0,939844;1,03638;1,071681;1,062542
23/10/2024; 18:49:56;2;1,107998;0,939844;1,03638;1,071681;1,062542
23/10/2024; 18:49:56;2;1,24886;1,017473;1,017098;1,078876;1,101211
23/10/2024; 18:49:56;2;1,304481;1,220446;1,089225;1,074575;1,116477
23/10/2024; 18:49:56;2;1,08031;1,211217;1,185412;1,087442;1,075531
23/10/2024; 18:49:56;2;1,08031;1,211217;1,185412;1,087442;1,075531
23/10/2024; 18:49:56;2;0,68312;1,022637;1,079193;1,084954;1,020055
23/10/2024; 18:49:56;2;0,994292;0,919241;1,015551;1,062213;1,069844
23/10/2024; 18:49:57;2;1,202297;0,959903;0,990005;1,0529;1,08556
23/10/2024; 18:49:57;2;1,244568;1,147052;1,031069;1,040918;1,084845
23/10/2024; 18:49:57;2;1,085694;1,17752;1,131713;1,041994;1,04838
23/10/2024; 18:49:57;2;1,085694;1,17752;1,131713;1,041994;1,04838
23/10/2024; 18:49:57;2;0,730175;1,020146;1,065684;1,051405;0,990024
23/10/2024; 18:49:57;2;0,810965;0,875611;0,967851;1,01474;1,011332
23/10/2024; 18:49:57;2;0,810965;0,875611;0,967851;1,01474;1,011332
23/10/2024; 18:49:57;2;1,225678;0,922273;0,963128;1,019416;1,049896
23/10/2024; 18:49:57;2;1,479067;1,171903;1,061471;1,066316;1,096025
23/10/2024; 18:49:57;2;1,083084;1,26261;1,149698;1,065794;1,069111
23/10/2024; 18:49:57;2;0,76286;1,108337;1,137672;1,072331;1,015305
23/10/2024; 18:49:57;2;0,76286;1,108337;1,137672;1,072331;1,015305
23/10/2024; 18:49:57;2;0,708734;0,85156;1,008437;1,051885;1,011732
23/10/2024; 18:49:58;2;1,090352;0,853982;0,911258;1,02482;1,058296
23/10/2024; 18:49:58;2;1,232922;1,22285;1,094321;1,028029;1,037205
